Portfolio_Manager_Property_ID,Portfolio_Manager_Property_Name,Unit_of_Measure,Year,Month,Cost,Consumption,Year Built,Property_type,Gross Floor Area
6443704,Canada Games Centre,kWh (kilowatt-hours),2016,March,35974.18,348423.61,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2016,May,29357.98,280316.67,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2016,November,29545.72,286976.39,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2016,October,28431.62,254100.0,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2016,September,29042.6,245238.89,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2017,April,34409.82,377155.56,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2017,August,30271.16,256651.39,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2017,December,30786.2,293756.94,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2017,February,34662.6,385086.11,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2017,January,34746.12,386241.67,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2017,July,30236.04,261733.33,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2017,June,58162.85,446400.0,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2017,March,33745.8,357536.11,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2017,May,32938.08,337402.78,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2017,November,28942.34,270004.17,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2017,October,28543.08,262256.94,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2017,September,27231.1,231262.5,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2018,April,34065.96,345504.17,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2018,August,33441.38,275122.22,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2018,December,35844.81,369379.17,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2018,February,32855.37,338944.44,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2018,January,34862.2,370563.89,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2018,July,30616.88,252150.0,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2018,June,31299.72,263398.61,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2018,March,33681.04,343406.94,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2018,May,29361.66,262391.67,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2018,November,32006.15,305494.44,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2018,October,33533.72,331294.44,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2018,September,25559.7,213433.33,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2019,April,21702.85,264988.89,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2019,August,29629.84,246129.17,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2019,December,34739.06,374301.39,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2019,February,24341.22,351733.33,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2019,January,34374.2,346680.56,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2019,July,28713.82,241041.67,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2019,June,28360.4,243991.67,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2019,March,29747.55,293841.67,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2019,May,18547.76,216416.67,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2019,November,28970.03,293500.0,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2019,October,32506.0,307411.11,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2019,September,24772.19,224116.67,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2020,April,23344.9,201604.17,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2020,August,22574.64,170002.78,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2020,December,13254.11,178767.04,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2020,February,19874.73,376005.56,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2020,January,36997.39,347194.44,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2020,July,24345.9,190654.17,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2020,June,15280.92,113702.78,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2020,March,31779.34,306761.11,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2020,May,6820.12,51654.17,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2020,November,18346.34,210767.22,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2020,October,11929.8,141323.15,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2020,September,15186.94,158381.94,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2021,April,28246.78,272400.0,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2021,August,34219.9,328200.0,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2021,February,13196.3,193271.3,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2021,January,6605.55,165677.78,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2021,July,36087.94,345600.0,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2021,June,44061.91,436200.0,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2021,March,18808.27,223209.72,2010,Other - Recreation,175252.0
6443704,Canada Games Centre,kWh (kilowatt-hours),2021,May,3895.89,33000.0,2010,Other - Recreation,175252.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2016,April,2060.55,12420.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2016,August,1132.98,6900.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2016,December,2454.97,16380.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2016,February,2550.64,15960.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2016,January,2848.96,19920.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2016,July,916.11,5820.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2016,June,1444.15,6240.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2016,March,2573.34,17040.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2016,May,1626.44,9900.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2016,November,1826.34,11640.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2016,October,1394.4,7440.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2016,September,1475.31,7920.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2017,April,1971.79,11940.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2017,August,1049.36,5700.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2017,December,2284.93,15060.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2017,February,2634.52,17400.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2017,January,2782.3,18060.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2017,July,1075.98,6780.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2017,June,1166.85,5520.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2017,March,2863.9,19200.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2017,May,1412.86,8220.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2017,November,1709.19,10260.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2017,October,1299.69,6900.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2017,September,1269.0,7560.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2018,April,2047.19,12780.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2018,August,1159.2,6660.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2018,December,184.5,1288.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2018,February,2609.98,16440.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2018,January,3026.23,20640.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2018,July,1178.09,6900.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2018,June,1256.86,7200.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2018,March,2264.31,14100.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2018,May,1598.41,9360.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2018,November,2925.2,20612.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2018,October,1875.1,11370.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2019,August,1190.22,6510.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2019,December,2510.11,16350.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2019,January,2876.43,19560.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2019,July,1010.68,6060.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2019,March,2208.73,14640.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2019,May,1604.92,9360.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2019,October,1722.82,10290.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2020,April,2067.14,12150.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2020,August,869.85,7620.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2020,December,1835.23,16140.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2020,February,2404.48,15600.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2020,January,2467.28,14880.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2020,July,1158.52,6060.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2020,June,1224.03,6570.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2020,November,1852.57,17340.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2020,October,1369.91,12420.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2020,September,1065.85,8880.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2021,April,1176.0,10080.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2021,February,1865.26,16740.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2021,July,820.05,6840.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2021,June,829.82,7080.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2021,March,1377.21,11940.0,2011,Fire Station,8684.0
6446101,Fire Station 65 - Upper Tantallon,kWh (kilowatt-hours),2021,May,983.55,8640.0,2011,Fire Station,8684.0
6446102,The Commons Pavilion,L (Litres),2018,April,281.45,341.76,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2018,August,16.47,18.2,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2018,December,694.26,882.44,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2018,February,328.41,432.87,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2018,July,16.74,19.7,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2018,June,111.4,129.6,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2018,March,303.24,393.58,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2018,May,321.2,365.2,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2018,November,558.98,647.17,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2018,October,412.56,444.9,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2018,September,389.49,408.7,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2019,April,279.99,329.86,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2019,December,289.37,340.59,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2019,February,419.49,494.82,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2019,January,737.88,880.52,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2019,June,545.51,703.1,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2019,March,381.33,452.84,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2019,May,465.11,550.47,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2019,November,378.43,459.97,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2019,October,445.95,550.9,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2020,April,188.29,533.14,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2020,February,278.35,391.42,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2020,January,359.26,441.05,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2020,July,3.46,7.4,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2020,June,200.35,427.6,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2020,March,209.48,401.97,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,L (Litres),2020,May,158.05,462.18,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2016,April,18.72,0.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2016,August,501.37,2960.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2016,December,268.85,1534.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2016,February,64.38,280.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2016,January,37.63,116.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2016,July,292.66,1680.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2016,June,18.72,0.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2016,March,18.72,0.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2016,May,18.72,0.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2016,November,227.43,1280.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2016,October,260.05,1480.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2016,September,397.02,2320.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2017,April,90.47,440.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2017,August,840.53,5040.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2017,December,216.18,1211.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2017,February,123.08,640.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2017,January,94.7,466.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2017,July,338.31,1960.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2017,June,90.47,440.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2017,March,83.94,400.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2017,May,51.33,200.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2017,November,64.38,280.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2017,October,18.72,0.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2017,September,462.24,2720.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2018,April,103.51,520.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2018,August,552.06,3360.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2018,December,257.13,1520.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2018,February,175.26,960.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2018,January,101.72,509.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2018,July,377.45,2200.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2018,June,110.03,560.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2018,March,116.55,600.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2018,May,90.47,440.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2018,November,558.58,3400.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2018,October,95.48,560.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2018,September,278.12,1680.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2019,April,206.22,1400.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2019,August,426.18,2920.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2019,December,138.13,940.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2019,February,157.27,920.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2019,July,640.35,4400.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2019,June,414.6,2840.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2019,March,269.89,1840.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2019,May,200.43,1360.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2019,November,466.7,3200.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2019,October,229.38,1560.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2019,September,258.32,1760.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2020,April,172.25,1160.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2020,August,175.63,1160.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2020,December,138.79,940.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2020,February,183.87,1240.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2020,January,6.54,40.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2020,July,585.07,4000.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2020,June,480.41,3280.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2020,March,183.87,1240.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2020,May,160.62,1080.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2020,November,468.78,3200.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2020,October,242.02,1640.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2020,September,265.28,1800.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2021,April,120.44,800.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2021,February,137.96,920.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2021,January,91.24,600.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2021,July,470.89,3200.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2021,June,482.57,3280.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2021,March,137.96,920.0,1998,Performing Arts,6200.0
6446102,The Commons Pavilion,kWh (kilowatt-hours),2021,May,120.44,800.0,1998,Performing Arts,6200.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2016,April,588.81,5680.0,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2016,August,625.86,5930.0,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2016,December,6595.42,65929.0,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2016,February,10253.4,95740.0,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2016,January,8852.4,86319.0,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2016,July,473.56,4760.0,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2016,June,463.31,4630.0,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2016,March,2822.06,26380.0,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2016,May,535.84,5080.0,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2016,November,6516.09,56590.0,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2016,October,459.99,4270.0,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2016,September,482.61,4520.0,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2017,April,344.68,6825.93,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2017,August,470.06,4360.0,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2017,December,4439.7,55002.74,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2017,February,8117.29,89285.19,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2017,January,8592.14,84035.5,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2017,July,379.85,3813.33,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2017,June,574.38,5406.67,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2017,March,3529.74,41332.22,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2017,May,251.78,3774.07,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2017,November,5292.96,48742.96,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2017,October,435.53,4667.59,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2017,September,392.22,3606.67,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2018,April,431.44,7808.7,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2018,August,443.01,3100.0,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2018,December,9379.95,93785.93,2013,Ice/Curling Rink,4714.0
6446103,Emera Oval Pavilion,kWh (kilowatt-hours),2018,February,8219.45,91326.85,2013,Ice/Curling Rink,4714.0
